game_id,home_team,away_team,bookmaker,market,player,direction,value,price
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,points,Amen Thompson,Under,11.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,points,Amen Thompson,Over,11.5,-118
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,points,Jalen Suggs,Over,12.5,-102
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,points,Jalen Suggs,Under,12.5,-127
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,points,Fred VanVleet,Under,14.5,-106
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,points,Fred VanVleet,Over,14.5,-122
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,points,Dillon Brooks,Under,10.5,-111
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betonlineag,points,Dillon Brooks,Over,10.5,-116
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Gary Harris,Over,7.5,-125
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Gary Harris,Under,7.5,-105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Dillon Brooks,Over,10.5,-125
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Dillon Brooks,Under,10.5,-105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Fred VanVleet,Over,14.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Fred VanVleet,Under,14.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Wendell Carter Jr,Over,12.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Wendell Carter Jr,Under,12.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Franz Wagner,Over,18.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Franz Wagner,Under,18.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Paolo Banchero,Over,23.5,-115
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Paolo Banchero,Under,23.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Jalen Suggs,Over,12.5,-105
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Jalen Suggs,Under,12.5,-130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Jalen Green,Over,23.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Jalen Green,Under,23.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Amen Thompson,Over,11.5,-120
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Amen Thompson,Under,11.5,-110
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Jabari Smith Jr,Over,13.5,-130
c08f91306f62063eeeb6ba34bff31cf3,Houston Rockets,Orlando Magic,betmgm,points,Jabari Smith Jr,Under,13.5,100
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Anthony Edwards,Over,26.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Anthony Edwards,Under,26.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Jaden McDaniels,Over,11.5,100
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Jaden McDaniels,Under,11.5,-130
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Jordan Poole,Over,19.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Jordan Poole,Under,19.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Kyle Kuzma,Over,20.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Kyle Kuzma,Under,20.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Mike Conley,Over,11.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Mike Conley,Under,11.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Naz Reid,Over,19.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Naz Reid,Under,19.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Rudy Gobert,Over,14.5,-125
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,draftkings,points,Rudy Gobert,Under,14.5,-105
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Anthony Edwards,Over,26.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Anthony Edwards,Under,26.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Jaden McDaniels,Over,11.5,100
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Jaden McDaniels,Under,11.5,-130
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Jordan Poole,Over,19.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Jordan Poole,Under,19.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Kyle Kuzma,Over,20.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Kyle Kuzma,Under,20.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Mike Conley,Over,11.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Mike Conley,Under,11.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Naz Reid,Over,19.5,-110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Naz Reid,Under,19.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Rudy Gobert,Over,14.5,-125
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,bovada,points,Rudy Gobert,Under,14.5,-105
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Over,20.5,-105
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Under,20.5,-127
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Over,29.5,150
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Under,29.5,-230
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Over,18.5,-150
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Under,18.5,112
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Over,11.5,104
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Under,11.5,-139
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Over,13.5,-182
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Under,13.5,128
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Over,13.5,143
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Under,13.5,-215
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Over,18.5,-159
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Under,18.5,116
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Over,17.5,-200
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Under,17.5,138
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Over,11.5,-124
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Under,11.5,-108
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Over,19.5,-121
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Under,19.5,-109
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Over,26.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Under,26.5,-112
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Over,19.5,-134
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Under,19.5,102
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Over,14.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Under,14.5,-112
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Over,10.5,-134
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Under,10.5,100
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Over,19.5,-118
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Under,19.5,-113
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Over,22.5,145
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Under,22.5,-215
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Over,12.5,140
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Under,12.5,-205
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Over,20.5,106
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Under,20.5,-141
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Over,24.5,-200
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Under,24.5,135
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Over,22.5,165
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Under,22.5,-265
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Over,9.5,-275
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Under,9.5,170
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Over,21.5,130
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Under,21.5,-186
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Over,16.5,150
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Under,16.5,-225
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Over,14.5,190
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Under,14.5,-315
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Over,23.5,195
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Under,23.5,-335
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Over,17.5,-240
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Under,17.5,160
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Over,9.5,-200
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Under,9.5,138
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Over,17.5,-220
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Under,17.5,145
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Over,12.5,-250
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Under,12.5,165
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Over,12.5,108
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Under,12.5,-148
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Over,16.5,-278
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Under,16.5,175
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Over,13.5,188
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Under,13.5,-305
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Over,27.5,104
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Under,27.5,-139
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Over,21.5,133
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Under,21.5,-195
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Over,15.5,108
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Under,15.5,-148
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Over,21.5,118
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Under,21.5,-162
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Over,25.5,-150
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Under,25.5,110
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Over,20.5,106
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Under,20.5,-141
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Over,10.5,-177
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Mike Conley,Under,10.5,125
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Over,23.5,-265
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Under,23.5,170
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Over,23.5,210
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Under,23.5,-360
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Over,17.5,190
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Rudy Gobert,Under,17.5,-315
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Over,22.5,160
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jordan Poole,Under,22.5,-245
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Over,23.5,180
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Under,23.5,-286
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Over,8.5,-315
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Jaden McDaniels,Under,8.5,190
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Over,16.5,-305
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Naz Reid,Under,16.5,185
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Over,18.5,-177
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Under,18.5,125
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Over,22.5,-360
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Under,22.5,210
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Over,30.5,185
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Under,30.5,-305
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Over,28.5,125
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Anthony Edwards,Under,28.5,-177
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Over,16.5,-335
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,unibet_us,points,Kyle Kuzma,Under,16.5,200
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Kyle Kuzma,Over,20.5,-105
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Kyle Kuzma,Under,20.5,-127
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Anthony Edwards,Over,29.5,150
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Anthony Edwards,Under,29.5,-230
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Over,18.5,-150
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Under,18.5,112
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jaden McDaniels,Over,11.5,104
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jaden McDaniels,Under,11.5,-139
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Rudy Gobert,Over,13.5,-182
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Rudy Gobert,Under,13.5,128
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Mike Conley,Over,13.5,143
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Mike Conley,Under,13.5,-215
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Naz Reid,Over,18.5,-159
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Naz Reid,Under,18.5,116
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Over,17.5,-200
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Under,17.5,138
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Mike Conley,Over,11.5,-124
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Mike Conley,Under,11.5,-108
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Naz Reid,Over,19.5,-121
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Naz Reid,Under,19.5,-109
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Anthony Edwards,Over,26.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Anthony Edwards,Under,26.5,-112
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Kyle Kuzma,Over,19.5,-134
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Kyle Kuzma,Under,19.5,102
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Rudy Gobert,Over,14.5,-120
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Rudy Gobert,Under,14.5,-112
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jaden McDaniels,Over,10.5,-134
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jaden McDaniels,Under,10.5,100
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Over,19.5,-118
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Under,19.5,-113
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Kyle Kuzma,Over,22.5,145
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Kyle Kuzma,Under,22.5,-215
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jaden McDaniels,Over,12.5,140
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jaden McDaniels,Under,12.5,-205
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Naz Reid,Over,20.5,106
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Naz Reid,Under,20.5,-141
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Anthony Edwards,Over,24.5,-200
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Anthony Edwards,Under,24.5,135
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Naz Reid,Over,22.5,165
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Naz Reid,Under,22.5,-265
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Mike Conley,Over,9.5,-275
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Mike Conley,Under,9.5,170
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Over,21.5,130
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Under,21.5,-186
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Rudy Gobert,Over,16.5,150
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Rudy Gobert,Under,16.5,-225
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Mike Conley,Over,14.5,190
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Mike Conley,Under,14.5,-315
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Over,23.5,195
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Jordan Poole,Under,23.5,-335
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Kyle Kuzma,Over,17.5,-240
e6e57624cc7f03da5107bc87da76522d,Minnesota Timberwolves,Washington Wizards,betrivers,points,Kyle Kuzma,Under,17.5,160
